id,fake,real
TEST_00000,0.9999756813049316,4.235047890688293e-05
TEST_00001,0.9367994070053101,0.11197695881128311
TEST_00002,0.008588639087975025,0.9959347248077393
TEST_00003,0.00042896304512396455,0.9992478489875793
TEST_00004,0.0015430474886670709,0.998403012752533
TEST_00005,5.477053946378874e-06,0.9999936819076538
TEST_00006,0.13585199415683746,0.7677288055419922
TEST_00007,7.464834652637364e-06,0.9999912977218628
TEST_00008,5.1094135866680546e-11,1.0
TEST_00009,1.0706169177865377e-06,0.999998927116394
TEST_00010,1.0,8.858441979953113e-09
TEST_00011,0.41716793179512024,0.6985591053962708
TEST_00012,2.7453351573165617e-22,1.0
TEST_00013,0.01802702806890011,0.9813799262046814
TEST_00014,1.0,4.3325205645317055e-09
TEST_00015,0.07510126382112503,0.8798053860664368
TEST_00016,8.920628715713974e-06,0.9999889135360718
TEST_00017,0.00826738215982914,0.9889412522315979
TEST_00018,9.849763962354458e-14,1.0
TEST_00019,0.1392354816198349,0.8438605666160583
TEST_00020,0.004370122216641903,0.9954952001571655
TEST_00021,1.553353357053311e-08,1.0
TEST_00022,2.6739905933936825e-06,0.9999961853027344
TEST_00023,0.9983727335929871,0.0019704217556864023
TEST_00024,0.03838717192411423,0.9584831595420837
TEST_00025,0.9997664093971252,0.00018763632397167385
TEST_00026,0.9983249306678772,0.0016875939909368753
TEST_00027,0.03956293314695358,0.9367989301681519
TEST_00028,0.9997865557670593,0.00023492674517910928
TEST_00029,1.0,1.6927538743546217e-13
TEST_00030,0.8006650805473328,0.42120361328125
TEST_00031,0.0014395418111234903,0.9982455968856812
TEST_00032,0.999996542930603,1.6763739267844358e-06
TEST_00033,3.559596351010441e-08,1.0
TEST_00034,9.482422036162855e-14,1.0
TEST_00035,4.499350891862264e-11,1.0
TEST_00036,0.00846660416573286,0.9888198971748352
TEST_00037,0.08392243832349777,0.8957056999206543
TEST_00038,0.0059807188808918,0.9956740736961365
TEST_00039,0.9999998807907104,7.866837137271432e-08
TEST_00040,0.9611054062843323,0.04390113055706024
TEST_00041,2.751656888455578e-11,1.0
TEST_00042,0.0015305940760299563,0.9979451298713684
TEST_00043,5.592329066273992e-18,1.0
TEST_00044,0.9303035140037537,0.04183920845389366
TEST_00045,4.6081055188551545e-05,0.9999572038650513
TEST_00046,3.8357487216859887e-14,1.0
TEST_00047,0.004036208149045706,0.9917739033699036
TEST_00048,1.1713231060639373e-06,0.999998927116394
TEST_00049,2.7691628764014277e-19,1.0
TEST_00050,8.308034260551267e-09,1.0
TEST_00051,0.003111025085672736,0.9971906542778015
TEST_00052,1.435324949172756e-11,1.0
TEST_00053,0.9999934434890747,6.162036697787698e-06
TEST_00054,0.9999991655349731,7.616367838636506e-07
TEST_00055,0.9995707869529724,0.0002889117749873549
TEST_00056,0.9984921216964722,0.0017172398511320353
TEST_00057,6.887085901574608e-10,1.0
TEST_00058,0.5337421894073486,0.44943562150001526
TEST_00059,2.4486587335559307e-06,0.9999974966049194
TEST_00060,2.9407440251816297e-06,0.9999971389770508
TEST_00061,3.5401426234926703e-09,1.0
TEST_00062,2.3240969149185275e-09,1.0
TEST_00063,1.2829710904771474e-10,1.0
TEST_00064,1.4377416846400592e-05,0.9999876022338867
TEST_00065,1.2530747994787816e-07,0.9999998807907104
TEST_00066,0.0014683848712593317,0.9986314177513123
TEST_00067,0.010640682652592659,0.9877482652664185
TEST_00068,4.495754524214135e-08,1.0
TEST_00069,0.9963111281394958,0.004808058962225914
TEST_00070,0.0003533658164087683,0.9998107552528381
TEST_00071,0.7187454104423523,0.2942493259906769
TEST_00072,4.203699063509703e-06,0.9999961853027344
TEST_00073,5.0262915832271546e-20,1.0
TEST_00074,0.9999994039535522,7.27080646356626e-07
TEST_00075,1.371591867860289e-10,1.0
TEST_00076,0.7241853475570679,0.2686924338340759
TEST_00077,5.260514808469452e-05,0.9999359846115112
TEST_00078,2.0717855494563389e-26,1.0
TEST_00079,0.7875285744667053,0.24254050850868225
TEST_00080,0.10522469878196716,0.9402042627334595
TEST_00081,0.9997660517692566,0.00019240040273871273
TEST_00082,2.2721349246523914e-09,1.0
TEST_00083,2.94448127533542e-05,0.9999773502349854
TEST_00084,0.988158643245697,0.012797733768820763
TEST_00085,2.3294944639928872e-08,1.0
TEST_00086,5.478869624653271e-08,1.0
TEST_00087,0.9999992847442627,6.687176892228308e-07
TEST_00088,0.00033993652323260903,0.9996926784515381
TEST_00089,8.133414830524544e-09,1.0
TEST_00090,3.245091420467361e-06,0.9999972581863403
TEST_00091,8.314504466866435e-12,1.0
TEST_00092,0.0007653922657482326,0.999414324760437
TEST_00093,2.1025848163241934e-12,1.0
TEST_00094,9.74302656686632e-06,0.9999914169311523
TEST_00095,0.059342995285987854,0.9815343618392944
TEST_00096,4.0743738271469335e-14,1.0
TEST_00097,4.646230422622466e-08,1.0
TEST_00098,0.9739136099815369,0.04215502738952637
TEST_00099,1.73507123690797e-05,0.9999797344207764
TEST_00100,0.999995231628418,4.804518994205864e-06
TEST_00101,0.0006457516574300826,0.9993119239807129
TEST_00102,2.420633791189175e-07,0.9999995231628418
TEST_00103,0.08753502368927002,0.8929157853126526
TEST_00104,6.267206487109434e-08,1.0
TEST_00105,1.246549572897493e-06,0.9999986886978149
TEST_00106,0.9999995231628418,2.929050708644354e-07
TEST_00107,6.71243469696492e-07,0.9999998807907104
TEST_00108,8.1216663592559e-16,1.0
